book_id,isbn,authors,original_publication_year,title
7397,0001594487294,Mohsin Hamid,2013,How to Get Filthy Rich in Rising Asia
7398,0143039822,"Albert Einstein, Nigel Calder, Robert W. Lawson",1916,Relativity: The Special and the General Theory
7399,000006098824X,Anna Maxted,2000,Getting Over It
7400,0545169178,Siobhan Vivian,2012,The List
7401,000055337849X,David James Duncan,1992,The Brothers K
7402,0307591565,Shawn Achor,2010,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work
7403,0765330539,W. Bruce Cameron,2012,"A Dog's Journey (A Dog's Purpose, #2)"
7404,0525952470,"Timothy J. Keller, Kathy  Keller",2011,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God
7405,0001401225667,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",2010,Batman & Robin: Batman Reborn
7406,0001421501201,Matsuri Hino,2002,"MeruPuri, Vol. 1 (MeruPuri, #1)"
7407,0156029588,"Arturo Pérez-Reverte, Margaret Jull Costa",1990,The Flanders Panel
7408,0823404420,"Janet Stevens, Hans Christian Andersen",1835,The Princess and the Pea
7409,0684842505,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920,The Short Stories
7410,000067172939X,V.C. Andrews,1986,"Dark Angel (Casteel, #2)"
7411,0553298046,Timothy Zahn,1997,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)"
7412,,Tyler Oakley,2015,Binge
7413,,Alessandra Torre,2014,Black Lies
7414,0061128856,Laura Lippman,2007,What the Dead Know
7415,,"Jay Crownover, Charlotte Connan de vries",2014,"Rome (Marked Men, #3)"
7416,0141439777,"Laurence Sterne, Melvyn New",1767,"The Life and Opinions of Tristram Shandy, Gentleman"
7417,0439287197,"Giles Andreae, Guy Parker-Rees",-2147483648,Giraffes Can't Dance
7418,0142001821,Susan Vreeland,2001,The Passion of Artemisia
7419,0937611352,Louise L. Hay,1976,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them
7420,000159182236X,"Mia Ikumi, Reiko Yoshida",2003,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)"
7421,0062020560,Emily M. Danforth,2012,The Miseducation of Cameron Post
7422,000006082543X,"Neil Gaiman, P. Craig Russell",2008,Coraline (Illustrated/Graphic Novel Edition)
7423,0061477958,Diana Wynne Jones,2008,"House of Many Ways (Howl's Moving Castle, #3)"
7424,0001101874996,Don Winslow,2015,The Cartel
7425,0001101902760,Sue Klebold,2016,A Mother's Reckoning: Living in the Aftermath of Tragedy
7426,0446695696,Carl Hiaasen,1989,"Skin Tight (Mick Stranahan, #1)"
7427,0142002062,Ian Fleming,1955,"Moonraker (James Bond, #3)"
7428,0521357306,"John Locke, Peter Laslett, Raymond Geuss",1689,Two Treatises of Government
7429,0001420925229,Henry David Thoreau,1995,Civil Disobedience and Other Essays
7430,0316030899,Louisa May Alcott,1876,"Rose in Bloom (Eight Cousins, #2)"
7431,,David  Arnold,2015,Mosquitoland
7432,,Barbara Claypole White,2015,The Perfect Son
7433,0375836942,Melina Marchetta,1992,Looking for Alibrandi
7434,,Kristen Ashley,2013,"Raid (Unfinished Hero, #3)"
7435,0001250014409,Darynda Jones,2013,"Fifth Grave Past the Light (Charley Davidson, #5)"
7436,0312957572,Wilbur Smith,1995,"The Seventh Scroll (Ancient Egypt, #2)"
7437,0316084220,Kody Keplinger,2012,A Midsummer's Nightmare
7438,0001476717710,Nick Cutter,2014,The Troop
7439,0001405092726,C.J. Sansom,2008,"Revelation (Matthew Shardlake, #4)"
7440,0292760280,"Pablo Neruda, Stephen Tapscott",1959,100 Love Sonnets
7441,0001400067243,Amy Bloom,2014,Lucky Us
7442,000006053124X,Julia Quinn,2005,"It's in His Kiss (Bridgertons, #7)"
7443,0001781106290,"J.K. Rowling, MinaLima",2016,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)"
7444,0198245971,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",1807,Phenomenology of Spirit
7445,,Kristen Ashley,2013,"Fire Inside (Chaos, #2)"
7446,0330351435,Peter F. Hamilton,1997,"The Neutronium Alchemist (Night's Dawn, #2)"
7447,0373776578,Gena Showalter,2012,The Darkest Seduction (Lords of the Underworld #9)
7448,0062310712,Victoria Aveyard,2017,"King's Cage (Red Queen, #3)"
7449,0805090800,Paul Auster,2009,Invisible
7450,,يوسف زيدان,2006,ظل الأفعى
7451,0061701246,Sarah Mlynowski,2011,Ten Things We Did (and Probably Shouldn't Have)
7452,0001442430001,Moira Young,2012,"Rebel Heart (Dust Lands, #2)"
7453,0553803077,Julie Gregory,2003,Sickened: The Memoir of a Munchausen by Proxy Childhood
7454,0316713732,Anita Shreve,2001,The Last Time They Met
7455,0062409204,Paulette Jiles,2016,News of the World
7456,0001416505415,Brad Thor,2005,"Blowback (Scot Harvath, #4)"
7457,000014310425X,Devdutt Pattanaik,2010,Jaya: An Illustrated Retelling of the Mahabharata
7458,0312099436,Gail Tsukiyama,1991,Women of the Silk
7459,0140621318,Anthony Hope,1894,The Prisoner of Zenda
7460,0557489563,Amanda Hocking,2010,"Flutter (My Blood Approves, #3)"
7461,,Tammy Falkner,2013,"Tall, Tatted and Tempting (The Reed Brothers, #1)"
7462,0140178139,Paul Auster,1992,Leviathan
7463,0446608890,David Baldacci,1999,Saving Faith
7464,0786914041,R.A. Salvatore,1999,"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)"
7465,0439568331,R.L. Stine,1993,"The Haunted Mask (Goosebumps, #11)"
7466,0765349655,Douglas Preston,2005,Tyrannosaur Canyon (Wyman Ford #1)
7467,0425285049,J.P. Delaney,2017,The Girl Before
7468,0747569118,Louis Sachar,1995,Wayside School Gets A Little Stranger (Wayside School #3)
7469,0446362662,Dan Simmons,1991,Summer of Night
7470,0345506391,"Jim Butcher, Mark Powers, Ardian Syaf",2009,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm"
7471,0446695718,Carl Hiaasen,1986,Tourist Season
7472,,أحمد خالد توفيق,2012,السنجة
7473,0778322602,Debbie Macomber,2002,"204 Rosewood Lane (Cedar Cove, #2)"
7474,0345539478,Karin Slaughter,2013,"Unseen (Will Trent, #7)"
7475,0525422439,Heather Brewer,2010,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)"
7476,0345330137,Robert A. Heinlein,1956,Double Star
7477,0778322335,Alex Kava,2000,"A Perfect Evil (Maggie O'Dell, #1)"
7478,0001594631290,Anne Lamott,2012,Help Thanks Wow: The Three Essential Prayers
7479,0142402451,"Brian Jacques, Allan Curless",1997,"The Long Patrol (Redwall, #10)"
7480,0670022950,Steven Pinker,2010,The Better Angels of Our Nature: Why Violence Has Declined
7481,0525444459,"A.A. Milne, Ernest H. Shepard",1924,"When We Were Very Young (Winnie-the-Pooh, #3)"
7482,0399169520,M.O. Walsh,2015,My Sunshine Away
7483,0001414310587,Dee Henderson,2001,The Truth Seeker (O'Malley #3)
7484,0009799625734,Dee Lestari,2006,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade
7485,,"Mika Waltari, ذبیح‌الله منصوری",1945,سینوهه
7486,0393079988,Nicole Krauss,2010,Great House
7487,0062430211,Karin Slaughter,2016,"The Kept Woman (Will Trent, #8)"
7488,,Marie Force,2011,"Maid for Love (Gansett Island Series, #1)"
7489,0842365834,Francine Rivers,2003,And the Shofar Blew
7490,0001841490237,Orson Scott Card,1989,"Prentice Alvin (Tales of Alvin Maker, #3)"
7491,0001400079446,Alexander McCall Smith,2005,"44 Scotland Street (44 Scotland Street, #1)"
7492,0743466772,Sandra Brown,2005,Chill Factor
7493,0747595380,"Neil Gaiman, Mark Buckingham",2008,Odd and the Frost Giants
7494,0001483911896,Mark  Edwards,2013,The Magpies
7495,0435900668,"Tayeb Salih, Denys Johnson-Davies",1966,Season of Migration to the North
7496,000006093140X,Doris Lessing,1962,The Golden Notebook
7497,0007191324,Jennifer Donnelly,2008,"The Winter Rose (The Tea Rose, #2)"
7498,0345434811,Jeff Shaara,1991,"The Last Full Measure (The Civil War Trilogy, #3)"
7499,0002226135022,Éric-Emmanuel Schmitt,1996,Oscar et la dame rose
7500,0001400034728,Harold S. Kushner,1981,When Bad Things Happen to Good People
7501,0006499163,Patrick O'Brian,1972,"Post Captain (Aubrey/Maturin, #2)"
7502,0001599901102,Jessica Day George,2008,"Dragon Flight (Dragon Slippers, #2)"
7503,0543904709,Susan Coolidge,1872,"What Katy Did (Carr Family, #1)"
7504,0140309276,Robert McCloskey,1942,Homer Price (A Puffin Book)
7505,000059039696X,Tamora Pierce,2003,"Shatterglass (The Circle Opens, #4)"
7506,0345456327,David Eddings,1982,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)"
7507,0001400064112,Philip G. Zimbardo,2007,The Lucifer Effect: Understanding How Good People Turn Evil
7508,0345471016,Nancy Pickard,2010,The Scent of Rain and Lightning
7509,0553276328,"Clive Cussler, Michael Pritchard",1983,"Pacific Vortex! (Dirk Pitt, #1)"
7510,,Abbi Glines,2014,"One More Chance (Rosemary Beach, #8; Chance, #2)"
7511,0316098108,Kim Stanley Robinson,2015,Aurora
7512,0749934417,J.D. Robb,2002,"Purity in Death (In Death, #15)"
7513,0060548266,Mary  Stewart,1973,"The Hollow Hills (Arthurian Saga, #2)"
7514,0689857950,Margaret Peterson Haddix,2004,"Among the Brave (Shadow Children, #5)"
7515,0312330340,"Rusty Young, Thomas McFadden",2003,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail"
7516,0001931514585,Fuyumi Soryo,1996,"Mars, Volume 01"
7517,0465023924,Richard Feynman,1962,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher
7518,0307336794,Alice Waters,2007,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution"
7519,0345418522,Piers Anthony,1981,"Centaur Aisle (Xanth, #4)"
7520,0385340117,Michelle Richmond,2006,The Year of Fog
7521,0001563897504,"Marv Wolfman, George Pérez",1985,Crisis on Infinite Earths
7522,0001594482225,John Hodgman,2005,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order
7523,,J.K. Rowling,2016,"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)"
7524,0140317201,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981,"Ronia, the Robber's Daughter"
7525,0001439102392,Kathy Reichs,2010,"Spider Bones (Temperance Brennan, #13)"
7526,0001416909834,Andrew Clements,2007,No Talking
7527,0385354193,"Jo Nesbø, Neil Smith",2014,"Blood on Snow (Blood on Snow, #1)"
7528,0001468139339,Elisabeth Naughton,2011,"Wait for Me (Against All Odds, #1)"
7529,0001905802498,Tan Twan Eng,2011,The Garden of Evening Mists
7530,,Natasha Preston,2014,"The Cellar (The Cellar, #1)"
7531,0001421511835,Arina Tanemura,2005,"The Gentlemen's Alliance †, Vol. 1"
7532,0001476766665,Alice Clayton,2014,"Rusty Nailed (Cocktail, #2)"
7533,0843949945,Christine Feehan,2002,"Dark Guardian (Dark, #9)"
7534,0001581345267,Frank E. Peretti,1992,Prophet
7535,0062280708,Danielle  Paige,2015,"The Wicked Will Rise (Dorothy Must Die, #2)"
7536,0505524473,Christine Feehan,2001,"Dark Fire (Dark, #6)"
7537,0001555976905,Claudia Rankine,2014,Citizen: An American Lyric
7538,0001585673927,P.G. Wodehouse,1925,"Carry on, Jeeves (Jeeves, #3)"
7539,000006137587X,"Sarah Prineas, Antonio Javier Caparo",2008,"The Magic Thief (Magic Thief, #1)"
7540,0316787531,Michael Azerrad,2001,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991
7541,0609809105,Rosalind Miles,1992,"I, Elizabeth"
7542,,Marian Keyes,2014,The Woman Who Stole My Life
7543,0001897299214,Guy Delisle,2003,Pyongyang: A Journey in North Korea
7544,0451211472,Ken Follett,1991,Night Over Water
7545,0001476764581,Courtney Maum,2014,I Am Having So Much Fun Here Without You
7546,0316912123,Cecily von Ziegesar,2003,"All I Want is Everything (Gossip Girl, #3)"
7547,0684841487,Michael E. Porter,1980,Competitive Strategy: Techniques for Analyzing Industries and Competitors
7548,0310286700,Wayne A. Grudem,1994,Systematic Theology: An Introduction to Biblical Doctrine
7549,0449003795,Sue Grafton,2000,"P is for Peril (Kinsey Millhone, #16)"
7550,0001449474195,Sarah Andersen,2016,"Adulthood Is a Myth (Sarah's Scribbles, #1)"
7551,0001585676772,R. Scott Bakker,2003,"The Darkness That Comes Before (The Prince of Nothing, #1)"
7552,0001416551603,Kristin Kimball,2010,"The Dirty Life: On Farming, Food, and Love"
7553,0001442402350,Jonathan Maberry,2011,"Dust & Decay (Rot & Ruin, #2)"
7554,0001423170288,Melissa Landers,2014,"Alienated (Alienated, #1)"
7555,,Laura Ruby,2015,Bone Gap
7556,0743430344,Adriana Trigiani,2001,"Big Cherry Holler (Big Stone Gap, #2)"
7557,0385342608,Marcus Samuelsson,2012,"Yes, Chef"
7558,0060096187,Meg Cabot,2004,Teen Idol
7559,0307271072,Chimamanda Ngozi Adichie,2009,The Thing Around Your Neck
7560,0001250095255,Stephanie Garber,2017,Caraval
7561,0061573132,James Frey,2008,Bright Shiny Morning
7562,000078915479X,Kate Chopin,1894,The Story of an Hour
7563,0140249435,John Updike,1981,Rabbit Is Rich (Rabbit Angstrom #3)
7564,0001400069343,Anna Quindlen,2012,"Lots of Candles, Plenty of Cake"
7565,000193481332X,Cheryl Rainfield,2010,Scars
7566,0060837381,Mary Kay Andrews,2009,The Fixer Upper
7567,,Ahmad Fuadi,2009,"Negeri 5 Menara (Negeri 5 Menara, #1)"
7568,0345496876,Naomi Novik,2007,"Empire of Ivory (Temeraire, #4)"
7569,0805062882,Rick Atkinson,2002,"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)"
7570,0743460529,Mary Higgins Clark,2002,Daddy's Little Girl
7571,0001416532358,Sandra Brown,2006,Ricochet
7572,0001400061261,Fannie Flagg,2006,Can't Wait to Get to Heaven
7573,000076532153X,Jo Walton,2011,Among Others
7574,0749934395,J.D. Robb,2001,"Seduction in Death (In Death, #13)"
7575,0679723226,James M. Cain,1936,Double Indemnity
7576,0312947054,Sherrilyn Kenyon,2007,"Upon the Midnight Clear (Dark-Hunter #12, Dream-Hunter #2)"
7577,0321525655,Garr Reynolds,2007,Presentation Zen: Simple Ideas on Presentation Design and Delivery
7578,0786927720,R.A. Salvatore,2001,"Sea of Swords (Forgotten Realms: Paths of Darkness, #4; Legend of Drizzt, #13)"
7579,0679601597,Philip Roth,1959,"Goodbye, Columbus and Five Short Stories"
7580,0545141028,"Tom Sniegoski, Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2009,"Bone: Quest for the Spark, Vol. 1"
7581,0001591843529,Josh Kaufman,2010,The Personal MBA: Master the Art of Business
7582,0062132466,Dorothea Benton Frank,2013,The Last Original Wife
7583,0312546564,Sherrilyn Kenyon,2010,"No Mercy (Dark-Hunter #18, Were-Hunter, #5)"
7584,0553418602,Scott  Hawkins,2015,The Library at Mount Char
7585,0439845823,Chris d'Lacey,2005,"Fire Star (The Last Dragon Chronicles, #3)"
7586,0375761411,James A. Michener,1985,Texas
7587,0446532754,Joel Osteen,2004,Your Best Life Now: 7 Steps to Living at Your Full Potential
7588,0375836888,Jennifer L. Holm,2010,Turtle in Paradise
7589,0671720147,Lois McMaster Bujold,1990,"The Vor Game (Vorkosigan Saga, #6)"
7590,0001441213570,"Mary Beth Chapman, Steven Curtis Chapman",2010,Choosing to SEE
7591,0316216828,Lauren Beukes,2014,Broken Monsters
7592,0385720254,"Sylvia Plath, Karen V. Kukil",1982,The Unabridged Journals of Sylvia Plath
7593,0316068225,David Foster Wallace,2009,"This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life"
7594,0691024170,Richard Feynman,1985,QED: The Strange Theory of Light and Matter
7595,0001595143920,"Lili St. Crow, Lilith Saintcrow",2011,"Defiance (Strange Angels, #4)"
7596,0553587080,Kelley Armstrong,2005,"Haunted (Women of the Otherworld, #5)"
7597,0609804138,Jill Conner Browne,1999,The Sweet Potato Queens' Book of Love
7598,0375814701,Tamora Pierce,2011,"Mastiff (Beka Cooper, #3)"
7599,0060825316,Debra Dean,2006,The Madonnas of Leningrad
7600,0345495969,Laurell K. Hamilton,2009,"Divine Misdemeanors (Merry Gentry, #8)"
7601,000031236847X,Chelsea Cain,2008,"Sweetheart (Archie Sheridan & Gretchen Lowell, #2)"
7602,000972212076X,José Saramago,2009,Caim
7603,0425190447,William Gibson,1999,"All Tomorrow's Parties (Bridge, #3)"
7604,0575088877,Hannu Rajaniemi,2010,"The Quantum Thief (Jean le Flambeur, #1)"
7605,,John Sandford,2011,"Shock Wave (Virgil Flowers, #5)"
7606,0415254086,Ludwig Wittgenstein,1921,Tractatus Logico-Philosophicus
7607,0002314576,Agatha Christie,1933,"Lord Edgware Dies (Hercule Poirot, #9)"
7608,0001401200923,"Jeph Loeb, Jim Lee, Scott Williams",2003,"Batman: Hush, Vol. 2"
7609,0001416585834,Spencer Quinn,2008,Dog on It (A Chet and Bernie Mystery #1)
7610,0312642717,Mary Kay Andrews,2012,Spring Fever
7611,0007169922,Dr. Seuss,1937,And to Think That I Saw it on Mulberry Street
7612,000141654786X,Doris Kearns Goodwin,2013,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism"
7613,0001416997962,Brandon Mull,2013,"Chasing the Prophecy (Beyonders, #3)"
7614,0671875965,David Weber,1994,"The Short Victorious War (Honor Harrington, #3)"
7615,0385315546,Caroline Knapp,1996,Drinking: A Love Story
7616,0001421820609,Jules Verne,1863,"Five Weeks in a Balloon (Extraordinary Voyages, #1)"
7617,0001250000238,"P.C. Cast, Kristin Cast",2011,"Dragon's Oath (House of Night Novellas, #1)"
7618,0451463803,Kalayna Price,2010,"Grave Witch (Alex Craft, #1)"
7619,0002317850,Agatha Christie,1976,"Sleeping Murder (Miss Marple, #13)"
7620,0553212559,"Edith Wharton, Mary Gordon",1911,Ethan Frome and Other Short Fiction
7621,,Sarah J. Maas,2012,"The Assassin and the Desert (Throne of Glass, #0.3)"
7622,0679724621,"Friedrich Nietzsche, Walter Kaufmann, R.J. Hollingdale",1887,On the Genealogy of Morals/Ecce Homo
7623,0618257322,Steven Callahan,1986,Adrift: Seventy-Six Days Lost at Sea
7624,0001416530738,Judith McNaught,1987,"Once and Always (Sequels, #1)"
7625,0061784796,James Rollins,2012,"Bloodline (Sigma Force, #8)"
7626,0316701319,Lisi Harrison,2004,"Best Friends for Never (The Clique, #2)"
7627,0007331789,Bernard Cornwell,2011,"Death of Kings (The Saxon Stories, #6)"
7628,0001605292885,"Howard Schultz, Joanne Gordon",2007,Onward: How Starbucks Fought for Its Life without Losing Its Soul
7629,000158648303X,Laurence Rees,2005,Auschwitz
7630,0001592289444,Slavomir Rawicz,1956,The Long Walk: The True Story of a Trek to Freedom
7631,0515135062,Nora Roberts,2002,Three Fates
7632,0001484715772,Alexandra Bracken,2016,"Passenger (Passenger, #1)"
7633,0425215687,"J.D. Robb, Susan Ericksen",2006,"Born in Death (In Death, #23)"
7634,0385534833,Chris Bohjalian,2014,"Close Your Eyes, Hold Hands"
7635,0451199863,Agatha Christie,1953,"A Pocket Full of Rye (Miss Marple, #7)"
7636,0008188575658,"Durjoy Datta, Maanvi Ahuja",2008,Of Course I Love You...! Till I Find Someone Better...
7637,0778324907,Robyn Carr,2007,"Virgin River (Virgin River, #1)"
7638,0001597800449,Iain M. Banks,2004,The Algebraist
7639,000964913980X,"José Mauro de Vasconcelos, قاسم صنعوی",1968,درخت زیبای من
7640,0385539126,Margaret Atwood,2014,Stone Mattress: Nine Tales
7641,0151012377,Ivan Doig,2006,The Whistling Season
7642,0001595145931,"Morgan Rhodes, Michelle Rowen",2013,"Rebel Spring (Falling Kingdoms, #2)"
7643,0316211265,"James Patterson, Marshall Karp",2014,"NYPD Red 2 (NYPD Red, #2)"
7644,0812970438,James A. Michener,1978,Chesapeake
7645,0515121495,Steve Martini,1997,The List
7646,0001561371734,Gloria Levine,-2147483648,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units)
7647,0743451791,Walter Mosley,1990,"Devil in a Blue Dress (Easy Rawlins, #1)"
7648,0763622583,"Michael Rosen, Jane Ray",2003,Shakespeare's Romeo and Juliet
7649,0679733973,Jim Thompson,1952,The Killer Inside Me
7650,0192835203,Mary Elizabeth Braddon,1862,Lady Audley's Secret
7651,0156010593,"José Saramago, Margaret Jull Costa",1997,All the Names
7652,0345472446,Adriana Trigiani,2003,"Lucia, Lucia"
7653,0062114611,Jodi Lynn Anderson,2012,Tiger Lily
7654,0842382895,"Karen Kingsbury, Gary Smalley",2003,"Return (Redemption, #3)"
